accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
10141.54,-184.43333333333334,-192.44666666666666,47.8225,-51.3125,-76.84666666666666,33391.68339999997,47667.53722222236,212748.16715555562,130751.42599375019,327103.51984375,55676.60148888916,10725,618,1055,1101,1701,661,9409,-665,-1220,-1245,-1676,-692,6.842619745845552,100.5641058328716,0.19550342130987292,201.4175335143233
10124.25,-557.6908333333333,-33.464166666666664,50.295,-82.60333333333334,-109.70916666666666,17596.330833333333,231457.13524930572,292668.25704930536,426887.2646416674,180661.10598888886,203034.3812493056,10718,271,896,2004,1116,789,9233,-1857,-1244,-2611,-1401,-1685,8.406647116324535,50.40512437,0.39100684261974583,447.6779772478969
10119.694166666666,-176.42416666666668,-644.4225,85.22,21.000833333333333,-108.4875,7299.738965972208,18655.7025826389,34124.29066041671,54813.0082666667,97138.62416597226,16743.928177083286,10547,430,369,888,1598,442,9778,-475,-1193,-1245,-1206,-527,4.105571847507331,28.129888297608858,0.19550342130987292,221.31912606371284
10122.138333333334,-303.19083333333333,-606.9316666666666,66.02833333333334,-30.154166666666665,-104.435,5602.177530555562,2957.2544159722206,63586.19033055556,42168.732530555724,128201.61039930553,2078.1774416666685,10454,-105,67,784,500,137,9739,-599,-1796,-831,-2365,-204,11.925708699902248,16.28698859927182,0.7820136852394917,78.86638756553201
10117.4275,-426.7375,-622.4108333333334,62.435833333333335,32.36416666666667,-112.13666666666667,9473.476410416666,2367.9035937500093,25439.478715972215,56817.875882638866,123388.03654930604,2574.1146555555556,10769,-146,-33,870,1006,76,9453,-634,-1327,-2294,-3279,-356,9.188660801564026,31.86187724791036,0.39100684261974583,184.65211736538762
10114.85,-310.6925,305.53583333333336,44.285833333333336,139.6625,-256.76666666666665,8317.662500000004,403779.9846104167,427920.34871597216,50505.579132638864,146850.61526041714,138032.9472222222,10503,1199,1819,742,1299,454,9807,-926,-392,-678,-974,-1375,7.820136852394917,37.38762426538913,0.19550342130987292,418.4880128429303
10154.934166666666,-257.2783333333333,132.95666666666668,73.75833333333334,-11.4125,-133.54166666666666,5499.216499305555,20151.934197222225,90626.9647888889,53506.09826388891,143242.91234375036,17108.253263888906,10520,130,1016,1181,695,161,9893,-1012,-966,-1148,-1822,-807,7.429130009775171,34.83777938447915,0.19550342130987292,176.3967653971742
9994.855833333333,215.59916666666666,-1477.96,8.365833333333333,138.04416666666665,-102.33583333333333,23128.308382638897,91076.67849930546,273910.25173333375,223267.025332639,194051.4522159724,128019.3213826399,10471,855,-143,1059,1958,1149,9180,-958,-2592,-2434,-1115,-1088,4.887585532746823,67.55400300519982,0.19550342130987292,257.6469334118863
10085.616666666667,354.0883333333333,-870.8125,85.77333333333333,91.825,-70.30333333333333,5029.714722222214,23774.840530555528,72540.73067708334,52720.591955555654,174312.9110416661,40749.42965555556,10391,786,317,1437,1531,942,9692,-455,-1313,-636,-1279,-448,8.79765395894428,22.847291970482456,0.19550342130987292,227.3564363270323
10101.415833333333,537.8575,-559.3366666666667,75.19,31.226666666666667,-119.6675,2421.831249305545,2572.6205270833384,9171.633322222227,4813.972233333331,14899.985288888889,1830.0319437499988,10259,677,-326,388,366,3,9963,371,-880,-142,-359,-246,10.166177908113392,25.80319099520707,0.19550342130987292,30.604370119603246
10104.384166666667,572.5383333333333,-499.99083333333334,63.899166666666666,14.455833333333333,-154.87833333333333,3489.323249305553,13785.038530555554,20273.84241597223,12868.923999305523,33095.67638263891,14579.596863888877,10395,1155,-155,516,695,-10,9807,342,-1056,-544,-462,-899,8.211143695014663,16.233007548591196,0.5865102639296187,56.920814265992476
10141.341666666667,-392.52,113.445,86.08083333333333,112.015,-49.81333333333333,5944.196597222224,122838.97793333349,250025.47030833384,33332.464299305626,131127.68144166694,48268.336822222,10452,574,757,656,1000,765,9814,-1097,-1234,-965,-1072,-655,2.3460410557184748,33.81665378998538,0.19550342130987292,194.84769310237053
10146.775833333333,61.29416666666667,178.35166666666666,71.6975,29.3925,-175.35833333333332,10444.71058263888,73237.78929930547,153384.36966388885,53023.75599374985,161545.41177708312,65776.52659722185,10828,879,1079,1046,1884,295,9700,-782,-741,-1032,-1194,-972,5.278592375366569,38.20776861111651,0.19550342130987292,320.0634931568055
10137.168333333333,360.67583333333334,-19.5025,68.0975,46.43666666666667,-116.10583333333334,4431.333330555559,28751.625749305542,82934.61832708359,31669.91466041671,88907.84265555553,26342.276299305526,10349,962,1196,821,732,411,9792,3,-443,-514,-956,-466,4.301075268817204,25.516238213845007,0.19550342130987292,225.68116694203206
10125.29,377.5183333333333,209.35416666666666,31.585833333333333,179.35,-78.00666666666666,25143.117566666653,113551.67466388892,312427.97206597135,165657.7742993055,119182.46916666656,234767.60662222205,10664,2273,1833,1900,2104,1435,9590,-433,-714,-1636,-785,-1070,3.3235581622678394,76.34514868000555,0.39100684261974583,246.36249401664332
10149.419166666667,-268.75416666666666,-261.93916666666667,79.40166666666667,36.3775,-106.63833333333334,3096.7184659722225,5501.763732638885,6933.203799305529,6616.658663888883,12884.104993750003,3070.9525305555526,10488,27,18,510,512,167,9812,-475,-595,-166,-334,-277,7.624633431085043,22.823772240205525,0.39100684261974583,41.55948870523972
10140.794166666667,-168.73,-42.675,63.87916666666667,-14.474166666666667,-170.44416666666666,8527.575132638918,101049.71543333335,251841.04937499826,40269.84623263905,191348.67933263807,36155.34688263877,10457,667,1186,620,1354,210,9746,-773,-1032,-684,-1505,-722,6.842619745845552,36.86415282505707,0.19550342130987292,213.65997200998353
10139.099166666667,163.67833333333334,-341.15833333333336,79.81916666666666,31.0,-116.51833333333333,3609.267665972223,846.8815305555538,9959.861597222212,2282.649799305556,19271.405,630.5479972222228,10581,261,184,235,884,-4,9705,27,-724,-136,-907,-185,9.579667644183774,11.638373304931573,1.3685239491691104,21.21645857843132
10138.58,16.445833333333333,-428.8075,74.6125,22.7825,-113.86166666666666,1986.0569333333347,1276.705399305555,8457.592110416666,2408.0723437500064,11494.940193749972,877.1191972222197,10354,174,28,266,354,-22,9983,-97,-751,-56,-334,-216,7.038123167155425,17.435282552490012,0.39100684261974583,33.236292436624346
10137.464166666667,4.791666666666667,-455.7991666666667,72.62916666666666,29.145833333333332,-115.6675,1414.9287159722237,1224.4932638888884,6626.155499305558,2312.816649305551,9532.66123263901,1165.688610416671,10259,103,-211,266,354,15,9983,-122,-717,-81,-267,-216,7.038123167155425,14.536429183343879,0.39100684261974583,33.306423624935206
10056.42,314.425,448.90166666666664,279.6958333333333,-2.3525,-319.7825,49254.351933333346,892116.6677083322,898592.656997221,484002.1099826387,881597.9582437507,279291.73352708324,10630,2825,2227,3918,2019,1015,8950,-1266,-2472,-1934,-2267,-1442,6.0606060606060606,56.94664575103194,0.39100684261974583,429.48444437588734
10126.628333333334,-442.1166666666667,295.5283333333333,72.04083333333334,148.15833333333333,-162.52333333333334,42886.96686388886,248331.81638888974,388635.27253055474,470298.8258326391,565310.3065972215,250678.4027888884,11301,1863,1790,4492,2878,917,8718,-2081,-3939,-6660,-2633,-1643,7.624633431085043,65.51456642880407,0.19550342130987292,646.6243818211041
