accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
10153.625,-232.645,623.505,-71.305,-101.46,-53.18,15189.264375,27302.388974999994,22341.61997500002,183780.80197500013,34005.26839999997,16494.977600000006,10417,110,1025,845,384,167,9875,-580,264,-971,-529,-338,7.874015748031496,97.77989447920204,12.598425196850394,99.99487787440589
10115.98,-134.815,-481.605,100.545,290.5,-219.545,195444.6496,16239.960775000003,239419.76897499998,179554.77797500003,1079420.98,38914.617974999994,11641,393,1467,1339,3201,326,8789,-414,-1298,-995,-3334,-789,6.299212598425197,124.68879650707325,1.5748031496062993,149.60482366951908
10084.555,-1276.985,381.475,-156.605,39.62,36.12,8351.686974999999,44542.69477499996,21994.81937499998,362107.738975,78976.74559999997,166946.50559999997,10478,-839,747,918,762,570,9895,-1605,-116,-2032,-578,-1131,9.448818897637796,67.83167796524117,1.5748031496062993,162.8264456576051
10123.94,-264.775,-611.885,27.9,40.145,-113.02,9383.7864,2528.664374999999,29873.361774999998,31186.099999999988,58044.15397500001,1029.8396000000005,10391,-83,-77,595,714,-40,9778,-378,-1034,-416,-468,-210,12.598425196850394,28.656913454955042,3.1496062992125986,86.9683204525366
10083.87,-404.14,-973.705,195.41,229.795,-152.065,2435.803100000001,2645.2304000000017,17807.257975,19453.281899999994,38409.29297500003,1231.8907749999973,10203,-285,-636,528,750,-71,9954,-577,-1339,-117,-90,-246,11.023622047244094,28.491975224459537,3.1496062992125986,147.94576301807703
10138.365,-497.045,-489.925,115.575,141.335,-106.42,5861.911775000003,1481.5729750000007,26965.529375000024,18011.014375000017,55752.762774999996,2666.0836000000018,10330,-387,-50,394,726,76,9951,-619,-944,-306,-322,-204,3.1496062992125986,83.10875504286986,1.5748031496062993,162.02913460536132
10158.67,-37.955,207.93,1.57,120.125,-123.405,3678.261100000003,1201.9429750000002,5888.095099999998,7423.815100000002,15701.209375,1666.420974999999,10320,47,427,229,573,-34,10005,-173,8,-257,-212,-253,11.023622047244094,44.38748545497988,11.023622047244094,64.1197199798882
9919.19,369.155,-1929.545,72.235,61.15,-130.955,5583.773899999999,3158.970975,20469.607974999988,13503.029775000008,27233.827499999963,4441.562975000003,10124,506,-1571,363,512,9,9712,242,-2284,-221,-365,-301,11.023622047244094,46.57066285396775,1.5748031496062993,97.33526905651544
10072.10824742268,313.1340206185567,-1026.201030927835,51.72680412371134,94.53092783505154,-128.89175257731958,1706.0759113614624,876.4150281645234,4747.614225741311,1604.5903124667896,7891.042857902052,599.1686948666174,10186,384,-858,162,397,-65,9954,227,-1212,-68,-41,-198,12.598425196850394,31.898454453729943,1.5748031496062993,47.84105257433722
10092.045,527.73,-669.47,71.85,108.24,-117.995,2364.042975,1391.9171000000001,4193.129100000002,2138.8774999999996,9947.412399999988,999.3349750000006,10195,611,-519,174,421,-40,9949,415,-871,-44,-96,-192,11.023622047244094,36.68759414839506,3.1496062992125986,61.293542416501914
10096.52,566.8,-600.87,72.32,100.945,-117.665,2592.1495999999984,1085.7599999999993,6547.883100000003,3637.2176000000013,7156.001975000007,762.9427750000002,10237,655,-414,229,293,-58,9973,415,-934,-129,-170,-192,9.448818897637796,36.59837656285877,3.1496062992125986,37.7391048905766
10088.17,258.2,-893.995,61.7,155.575,-140.755,1816.2711000000002,1173.8699999999997,8934.034975000008,2860.500000000002,9797.834374999995,1215.0949750000004,10210,342,-683,199,421,-71,9966,186,-1100,-75,-109,-240,9.448818897637796,31.396462379256942,9.448818897637796,52.2062896886435
10151.5,-550.3,358.7,82.855,51.925,-115.305,1465.38,643.4399999999991,3568.589999999999,670.9339750000003,5582.959374999997,852.1319750000007,10239,-487,527,144,238,-40,10046,-614,207,17,-109,-192,7.874015748031496,28.217865894661973,3.1496062992125986,29.7608633521131
10142.64,409.17,-41.975,72.52,62.905,-125.25,8403.6304,3015.4410999999986,35094.85437499994,2217.9996000000033,15172.745974999993,1857.2075,10364,554,478,205,415,-4,9963,286,-478,-32,-218,-234,3.1496062992125986,104.15776335132279,3.1496062992125986,58.809225723844186
10150.72,325.33,-201.99,64.625,108.825,-130.095,2476.2316,875.1711000000001,5519.7599,4813.924375,22825.694375,1053.6059750000018,10332,393,33,168,598,-77,10037,242,-368,-233,-182,-320,6.299212598425197,27.117670852911345,9.448818897637796,37.53952707103651
10139.685,-211.185,61.805,-174.85,-515.79,-326.03,37643.49577499999,100102.97077500004,259678.6369749999,161728.39750000002,164891.73589999994,230460.67909999986,10515,633,1060,1254,683,326,9512,-922,-846,-794,-1157,-1356,7.874015748031496,150.08035236490707,1.5748031496062993,279.7391113448936
10152.36,-524.215,-40.905,86.63,25.505,-117.19,1103.2504000000054,1138.048775,3380.2759750000005,10641.063100000001,8959.579974999995,520.2939000000002,10227,-428,101,315,305,-58,10051,-619,-207,-105,-218,-179,9.448818897637796,22.51398405230399,1.5748031496062993,33.76967099467614
10124.295,170.575,-489.675,84.15,33.195,-136.725,1319.867974999999,1477.3843749999992,6518.769374999999,5444.2475,25281.306975000018,1866.149375,10229,298,-329,284,372,-40,10017,64,-722,-105,-346,-228,9.448818897637796,15.460994120296228,4.724409448818898,55.65477148906355
10130.86,293.275,101.19,10.78,271.275,-186.525,6492.330400000007,6859.7293750000035,35281.29390000001,6820.011600000001,38743.21937499997,16221.359374999993,10310,484,403,193,823,94,9890,69,-673,-221,-133,-429,3.1496062992125986,66.48308620758996,1.5748031496062993,212.46258541795564
10162.455,26.475,-439.51,103.67,-13.96,-126.095,62552.39797499996,3628.689375000002,83189.86989999996,15285.321100000003,185508.05840000007,4396.755974999998,10742,161,376,357,933,9,9497,-156,-1076,-190,-1060,-277,3.1496062992125986,235.35568758653426,6.299212598425197,172.93876119976107
10132.67,18.325,-535.165,79.79,-9.35,-128.505,1144.0811000000012,738.5893749999996,4079.537775000003,1802.7558999999972,10051.767500000009,838.7699750000003,10215,93,-314,211,195,-58,10044,-66,-717,-56,-212,-192,9.448818897637796,23.67728743230999,1.5748031496062993,39.260834122526155
10145.53,-516.785,-269.63,76.465,80.875,-112.215,999.629099999999,840.3787749999997,3306.9230999999986,1232.0687749999988,6041.339375,504.2887750000002,10234,-424,-121,181,262,-58,10061,-621,-414,-44,-72,-179,9.448818897637796,21.540123895939335,1.5748031496062993,39.51415195127121
10123.785,-95.565,732.19,27.335,-535.125,-86.96,15258.228774999998,22835.805775000015,131002.28390000001,102573.54277500004,167588.279375,25181.258400000002,10435,244,1482,717,189,204,9766,-402,-38,-672,-1261,-533,6.299212598425197,91.75175336512156,3.1496062992125986,215.86798612981124
10114.88,-86.73,-735.83,77.605,43.595,-120.4,1461.8456000000015,846.4070999999993,4857.721100000002,4140.728975,12162.680974999994,513.2100000000003,10249,3,-563,290,348,-52,9983,-149,-966,-136,-194,-167,6.299212598425197,33.38970933228504,3.1496062992125986,39.626569172954426
10059.9,141.695,-1076.43,50.99,382.27,709.31,14753.03,285240.3019749997,85859.14510000002,135069.8399,283953.26710000006,231975.46390000026,10393,730,-426,796,1201,1381,9690,-846,-1974,-782,-1401,-143,11.023622047244094,78.29451331784765,1.5748031496062993,542.0741776989377
10117.39,-866.18,112.955,51.59,-327.865,-169.86,11892.3279,14854.237600000008,109193.89297499998,145247.88189999998,144724.076775,46403.120399999985,10395,-655,603,559,592,405,9853,-1163,-456,-745,-1084,-618,7.874015748031496,94.81861649034147,1.5748031496062993,403.5897951749999
10081.135,233.62,-956.675,240.73,-122.71,38.77,10669.886775000003,20495.3956,29508.459374999995,42617.20709999999,92434.47589999992,33882.9571,10488,664,-617,723,397,442,9880,-19,-1427,-7,-852,-234,6.299212598425197,106.40958516575505,1.5748031496062993,349.7577711830615
10037.04,163.66,-1345.87,129.08,-27.585,-115.12,1380.3483999999994,836.9644000000004,3907.903100000002,3749.4336000000044,9649.212775000005,918.4256,10137,242,-1178,278,195,-40,9946,98,-1574,5,-304,-198,7.874015748031496,23.013667311563264,1.5748031496062993,43.91097209041412
10057.575,149.81,-1185.94,47.26,120.35,-114.45,12999.114374999981,2058.653900000001,26483.756399999977,7173.512400000002,33992.487499999974,2156.777500000002,10376,261,-797,181,598,33,9697,5,-1559,-172,-267,-198,4.724409448818898,96.98244970833356,1.5748031496062993,71.77961876627523
10139.345,-50.89,-350.94,70.22,39.94,-106.205,12133.775975000002,2713.6178999999997,27416.476399999996,4251.951599999998,40067.86640000001,1463.8529750000002,10471,39,184,205,561,-10,9863,-215,-744,-123,-474,-216,9.448818897637796,34.94866919109037,1.5748031496062993,29.957679779645407
10109.7,214.25,-721.07,99.39,-1.675,-113.105,1835.21,789.5375,6316.315100000003,6441.287899999998,11597.629374999995,843.753975,10229,298,-563,345,287,-34,9963,135,-990,-50,-298,-185,9.448818897637796,29.874933100804757,7.874015748031496,31.556842347019025
10097.445,165.88,-880.54,118.25,-27.055,-120.2,1294.4269750000003,819.7156000000009,7571.078400000002,3481.6975,10010.641974999999,525.5999999999995,10205,237,-692,254,250,-65,10015,81,-1095,-38,-255,-185,6.299212598425197,14.862745836575893,1.5748031496062993,39.39928516754384
10081.65,65.94,-1048.43,76.695,36.925,-132.315,1555.5674999999987,1836.6364000000008,5248.175100000002,2090.161975,10483.199374999991,3951.6957750000047,10178,144,-880,205,214,33,9973,-46,-1256,-32,-249,-253,9.448818897637796,35.41878693941952,7.874015748031496,41.01487666862594
9807.885,-576.42,2699.785,21.45,1084.975,-916.145,49005.26177500001,238740.37360000008,449297.40877500025,47548.8275,124777.6343750001,51196.233974999974,10190,240,3855,504,1671,-405,9368,-1361,1628,-343,98,-1253,6.299212598425197,62.3282810106862,1.5748031496062993,353.2606551913425
9989.375,-46.235,-1648.94,225.36,152.825,-76.095,2071.384375,2047.5497749999995,7093.336399999993,23247.640400000004,16490.164375000008,11224.135974999997,10098,78,-1396,607,512,137,9871,-139,-1889,47,-200,-283,7.874015748031496,28.12434099997539,1.5748031496062993,90.67538741023138
10063.025,378.495,-1081.71,53.175,70.405,-136.5,1177.4743749999984,879.7899749999997,5472.795900000002,1163.4043750000003,6229.050974999998,1045.74,10171,435,-902,181,281,-71,9971,308,-1376,-32,-109,-222,9.448818897637796,27.583256205016845,1.5748031496062993,50.61567377268554
10093.685,92.06,-925.275,131.505,-50.55,-106.745,1272.6857749999995,816.0263999999999,6624.889375000003,3928.909974999992,4946.337499999995,379.8099749999999,10205,166,-761,321,153,-52,9995,8,-1139,11,-237,-167,1.5748031496062993,12.594305518384482,1.5748031496062993,73.01536911368771
10127.935,-140.655,-608.56,124.33,-1.625,-114.46,2638.7707749999986,1512.965975000001,9445.806399999996,7430.631100000004,53849.424375,851.2883999999998,10281,-24,-270,400,622,-46,9998,-283,-810,-1,-462,-185,4.724409448818898,35.00418358220003,1.5748031496062993,100.83461088313105
10105.32,-142.79,-878.305,80.905,42.14,-117.26,1543.7575999999974,795.0759000000003,3166.4519750000013,368.3659749999999,3380.4803999999976,427.17240000000015,10198,-75,-727,132,232,-71,10002,-224,-1056,29,-66,-185,9.448818897637796,35.12579785377947,1.5748031496062993,19.954250803605674
10123.825,360.72,-531.315,86.725,-173.75,33.915,5570.804375000006,12041.381599999999,26248.485775,11250.239375000003,34337.2675,7874.517775000001,10332,569,-180,400,177,246,9939,25,-980,-93,-554,-119,14.173228346456694,36.1289452156907,1.5748031496062993,58.012375607440205
10148.565,-17.205,317.195,30.985,-136.045,-306.015,5970.965775000002,15269.49297500001,20905.696975000006,93116.42477499992,51751.82297500001,20699.624774999997,10356,247,635,687,458,-40,9978,-337,6,-593,-572,-576,4.724409448818898,56.71710338121129,1.5748031496062993,147.45708669374707
9996.175,368.105,-1536.665,81.13,146.98,-163.965,2816.5543750000015,2518.5739750000007,11987.982775000004,2572.3430999999996,8844.219599999999,7994.243775000002,10095,498,-1286,260,378,-4,9827,261,-1850,-26,-102,-423,6.299212598425197,37.22000286953394,4.724409448818898,31.32044269864088
10121.67,78.655,757.61,123.92,-719.6,-390.36,22259.911100000005,67488.64597499996,248045.62789999988,140855.13359999994,129142.54000000011,87599.72039999995,10759,757,1809,748,62,143,9897,-629,-219,-727,-1590,-1167,3.1496062992125986,49.798865720991124,3.1496062992125986,165.904989504663
10115.565,-126.41,-220.975,155.495,354.955,-18.27,9612.665775000005,15449.841900000018,144511.42437500003,68231.749975,828183.7129749997,86743.65709999997,10417,232,349,607,1762,533,9929,-482,-1193,-392,-1346,-429,3.1496062992125986,74.53757132376117,1.5748031496062993,528.339372222518
