accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
9984.935833333333,-713.3316666666667,-1164.7241666666666,203.115,353.3025,256.37083333333334,54541.0433826389,1775497.5416638886,1552082.9980826387,409918.9501083331,687060.5643270856,241134.34998263884,10739,1271,1601,2108,3074,1633,9012,-3279,-3188,-2049,-2468,-1074,5.669599217986314,104.47861101552381,0.19550342130987292,615.3637820449734
9927.153266331658,-1382.4321608040202,-651.786432160804,-192.31574539363484,-94.3643216080402,-148.93551088777218,77180.52006052028,1815884.7043593186,2357169.6553938054,855014.0100200893,1009881.8446567017,468036.954802628,10992,1611,1601,2791,3372,1627,8803,-3279,-5263,-3818,-3279,-1409,3.5190615835777126,81.52397524714038,0.19550342130987292,566.515279606277
10051.624166666666,538.305,-1690.8766666666668,117.21916666666667,63.92583333333334,-72.80333333333333,292375.0712493057,129870.386975,321197.60812222195,379780.41113263846,1030997.1086659726,112971.39298888932,13619,2402,3100,4291,4372,913,4567,-928,-4257,-3092,-10267,-1312,4.301075268817204,89.79643703033211,0.19550342130987292,452.48741105870255
10070.205833333333,512.8783333333333,-1600.7716666666668,12.461666666666666,51.780833333333334,-17.839166666666667,24124.635132638905,26039.711863888915,133940.0378638889,58988.79186388901,263385.8894659722,14837.086632638897,10853,924,-844,980,2122,401,9515,-25,-2663,-1122,-2657,-415,5.278592375366569,52.316402105164244,0.19550342130987292,223.58506247035052
10031.264166666666,472.4775,-1835.6116666666667,8.84,166.11833333333334,-26.160833333333333,17840.60271597222,57764.77616041668,143876.5075305554,87342.21606666666,252849.82099722247,31712.443299305633,10646,937,-1032,1127,2933,377,9623,-98,-2851,-726,-980,-464,5.278592375366569,60.74513802110224,0.19550342130987292,177.55247141828653
10056.435,482.15,-1706.7683333333334,2.7783333333333333,115.99416666666667,-29.21,14145.309108333342,24982.255833333416,52770.3463305556,26730.9958638888,95023.28079930553,10827.70756666667,10536,844,-1062,529,1293,200,9528,111,-2568,-476,-804,-348,5.669599217986314,65.23259196210677,0.39100684261974583,130.13368654312157
10177.743333333334,-802.3358333333333,392.6566666666667,80.97583333333333,299.64,44.14083333333333,138332.56245555557,104750.81638263886,740757.3887888885,318673.92524930567,983071.707066665,178783.0259993052,11898,436,3720,3578,3561,1584,7928,-1589,-2304,-1379,-2657,-568,3.5190615835777126,113.03582939220725,0.19550342130987292,856.6500351136455
10162.6075,-126.85333333333334,-494.69083333333333,-114.83916666666667,-151.18666666666667,-139.21333333333334,70007.82677708338,321583.32348888856,992225.170249306,271745.91996597225,506452.95015555504,100706.18282222211,11078,1300,1393,1584,2500,578,9039,-1074,-2566,-1964,-4224,-1007,4.301075268817204,86.89703522086145,0.19550342130987292,338.9200484033682
9989.240833333333,379.5875,-2081.0425,17.965,55.58166666666666,-24.66583333333333,11176.702832638888,35468.05234375001,49263.06069374991,79902.21210833326,121772.40333055568,26662.10249930562,10372,715,-1508,809,1287,480,9469,-37,-2773,-677,-2822,-391,5.474095796676441,53.7338565748579,0.19550342130987292,103.34868356410696
10049.785833333333,455.615,-1762.2133333333334,17.343333333333334,56.928333333333335,-22.474166666666665,5969.444965972224,14122.28510833332,15533.55115555558,28589.252122222224,47388.604863888904,13573.43766597223,10470,839,-1230,596,976,322,9745,87,-2119,-494,-621,-330,5.278592375366569,27.49989795340012,0.19550342130987292,136.50679063283977
