accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
8046.997500000002,579.84,-1534.055,21.325,-35.975,-33.95,8046.997500000002,2548.2643999999987,27017.68197499999,45340.669375,363049.5643749999,1973.237500000001,10377,734,-1145,864,976,90,9865,422,-1882,-330,-1852,-208,6.299212598425197,49.57506120661164,3.1496062992125986,374.4804755376787
42553.91560000001,353.42,-2100.51,60.51,-60.11,51.67,42553.91560000001,27938.553600000007,146672.0599,346114.6298999999,1564238.537900001,9645.331100000009,10614,844,-1298,1578,3074,255,9550,-20,-2824,-1501,-2468,-220,11.023622047244094,119.44278753525393,3.1496062992125986,733.3764135935995
89170.75844935706,-1387.4020618556701,-576.9587628865979,-657.3298969072165,-1075.4226804123712,-947.6340206185567,89170.75844935706,305065.05484110944,411048.56530981004,434128.8808587523,974692.5429907532,33210.11863641197,10992,-456,905,883,2116,-580,9413,-2309,-1550,-2116,-2919,-1299,6.299212598425197,147.92768769627875,3.1496062992125986,501.9737283790477
1444590.2536,534.84,-1798.99,69.035,122.065,14.255,1444590.2536,180709.9744,1152971.8398999996,525035.163775,3485790.5407749997,27242.48997500001,13619,2402,3100,4291,4372,864,4567,-928,-4257,-1129,-10267,-360,4.724409448818898,108.00084021535754,3.1496062992125986,239.6879205194561
28016.573600000003,414.45,-2714.36,57.735,40.265,-34.605,28016.573600000003,63637.18749999998,43101.06039999999,50893.23477500001,79310.47477500004,36206.908974999955,10316,883,-2173,688,763,395,9513,-59,-3171,-397,-779,-312,4.724409448818898,204.1121203350436,4.724409448818898,178.37016747804336
17555.897975000007,458.95,-1551.445,51.56,-67.155,-7.93,17555.897975000007,42950.27750000002,14963.746975000002,74873.2364,104002.71097499997,22160.255100000006,10426,817,-1198,688,1019,255,9760,90,-2070,-513,-816,-360,7.874015748031496,91.4571211193474,1.5748031496062993,154.1822935371703
28586.716975000007,412.25,-2892.3,-0.22,-18.835,-43.025,28586.716975000007,57533.6675,32298.37000000001,42685.40160000002,98169.00777499996,26270.58437499998,10170,893,-2434,584,836,261,9415,-59,-3261,-519,-816,-293,6.299212598425197,189.38314520226493,9.448818897637796,106.56970805822344
547979.8303999996,-629.555,388.26,1.075,55.17,-85.27,547979.8303999996,19277.646974999992,1675653.4124000012,69116.54937499992,1485226.9511000002,19781.97709999999,11898,-311,3720,779,3561,255,7928,-974,-1372,-537,-2657,-330,4.724409448818898,708.4273014727755,3.1496062992125986,643.5973180843824
13078.119975000005,370.515,-2386.97,-139.66,473.625,5.315,13078.119975000005,60227.709775,90968.6891,177836.46439999997,227557.014375,29495.705774999973,10177,827,-1687,712,1494,431,9686,-218,-2898,-1159,-462,-257,4.724409448818898,107.94082963270861,3.1496062992125986,335.230788551196
7074.055975,509.705,-1656.555,32.71,-4.71,-8.86,7074.055975,2626.917975,11426.406974999998,8884.255900000002,28428.1959,2310.4803999999986,10363,695,-1377,200,805,90,9847,385,-2028,-287,-712,-129,4.724409448818898,55.95167807459238,4.724409448818898,80.9242105487724
