accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
5591.925,1435.78,-8322.87,9.82,-229.605,-1.845,19716.559375000008,1317.2416000000012,26809.17309999997,2852.0575999999987,213802.83897499996,3485.7909750000017,6139,1547,-7773,157,689,151,5375,1318,-8667,-147,-1676,-196,9.448818897637796,132.88957146326382,9.448818897637796,290.886339304445
5465.86,1495.56,-8376.525,26.545,-339.95,-36.4,36075.75039999998,1144.2663999999997,17481.979374999984,4686.567975,110478.26749999996,4796.250000000003,5804,1581,-8064,218,403,181,5001,1413,-8681,-147,-1462,-190,9.448818897637796,74.19072075509166,9.448818897637796,175.75434385115332
5131.54,1516.915,-8551.195,12.08,-256.345,-39.28,172375.9383999999,7063.617774999996,138224.64697500004,19836.363600000015,2750351.2459750003,49339.26160000002,6073,1684,-7646,377,2397,584,4269,1225,-9338,-488,-5285,-763,4.724409448818898,328.25868879924406,1.5748031496062993,1231.850799018165
3886.89,1396.485,-9210.465,46.715,-72.105,-53.52,13170.227900000004,1774.0897749999995,11751.818775000007,3155.3737749999996,91804.32397500005,6748.3896,4178,1501,-8925,212,726,84,3571,1269,-9448,-61,-578,-354,7.874015748031496,87.16724111495473,17.322834645669293,104.23423272697596
3150.25,1353.745,-9505.075,62.825,-141.095,-86.39,27502.7675,1929.9899750000009,18705.27937499997,3048.064374999997,238444.39597499985,6851.067899999999,3578,1493,-9167,194,811,114,2741,1244,-9887,-110,-1554,-257,7.874015748031496,144.9959103525017,3.1496062992125986,217.1117535485555
4321.12,1559.8,-8992.37,55.665,-81.555,5.635,78782.9256,50718.45999999999,177798.47309999997,180272.02277499993,1818924.0369749996,104355.221775,4803,2023,-7929,1169,2830,730,3370,1017,-10044,-866,-4151,-793,6.299212598425197,283.7402590142893,1.5748031496062993,573.9886618139919
4142.47,1419.935,-9104.285,52.045,290.595,-48.87,48494.12910000002,5577.310775000004,36843.26377499999,18126.162975000003,699633.6309749995,22787.763100000015,4591,1628,-8459,505,2519,267,3497,1210,-9724,-183,-1834,-555,7.874015748031496,200.30122476682223,11.023622047244094,383.93822571345055
4154.27,1482.605,-9055.7,39.45,-133.655,-213.66,518761.78709999984,79013.97897500005,554719.7300000003,313005.56750000035,14297415.265975006,584454.3144,5721,2489,-7133,1822,8634,1852,2867,846,-10918,-1116,-11822,-2604,9.448818897637796,456.40958090947777,1.5748031496062993,2146.6060982699605
4300.955,1515.125,-9029.945,-72.285,-376.845,-38.095,55574.34297499999,41865.839375,85766.76197500006,94693.51377500006,920603.4709750001,152781.24597500009,4872,2218,-8491,907,2202,590,3812,1193,-9826,-622,-2462,-1086,7.874015748031496,232.9724350034107,9.448818897637796,538.9155106604413
5167.475,1361.465,-8573.755,-3.905,371.525,22.53,41860.359374999985,1977.9987750000014,42452.71497499999,5289.6759749999965,337022.3293749998,10110.879099999993,5431,1503,-8232,230,2061,236,4777,1230,-9194,-159,-785,-226,7.874015748031496,122.63599920824029,7.874015748031496,400.06799917446665
