accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
7837.534166666666,-452.29083333333335,-5569.215,-72.26083333333334,107.68166666666667,0.13666666666666666,154247.68716597214,22315.212915972177,230828.3654416673,93852.74779930554,391844.6769972222,36084.6079888889,8562,196,-4397,1139,2073,754,6477,-951,-7002,-1030,-2121,-678,5.865102639296188,72.74773477445818,0.5865102639296187,228.20130280465378
7848.713333333333,-408.12916666666666,-5563.240833333333,-44.59583333333333,197.00833333333333,-6.746666666666667,113647.4194888888,19480.88081597223,186939.352832639,106501.99248263879,541475.6249305551,37203.510822222226,8808,230,-3933,1676,4421,735,6831,-1061,-6609,-1250,-2030,-879,3.7145650048875853,70.09495724548502,0.5865102639296187,369.6893496394614
8170.375,-412.0316666666667,-5163.636666666666,-70.64083333333333,135.66416666666666,-23.966666666666665,37133.519375,23984.60066388891,109746.27298888884,81106.5901659722,356542.22304930596,39604.83388888886,8728,228,-4123,1249,2902,552,7512,-865,-6133,-1274,-1225,-770,13.098729227761485,76.50134239122637,0.19550342130987292,275.166236175923
8101.514166666667,-164.09333333333333,-5249.886666666666,-97.24833333333333,128.3375,-17.699166666666667,38633.98646597221,142326.25128888877,125705.11215555569,275049.1849972223,537947.3452604174,71909.8086659728,8874,928,-3630,1652,5579,931,7595,-1173,-6514,-2719,-2432,-1069,8.211143695014663,68.08796730330174,0.39100684261974583,281.4320660502835
8217.105,-335.355,-5098.843333333333,-55.78916666666667,136.255,16.1425,59888.06397499998,69993.39064166664,156257.86378888908,200782.46971597237,662569.8133083334,73323.20052708335,9170,975,-3332,2737,4402,1766,7180,-1637,-7034,-2018,-3664,-1136,11.339198435972628,62.09891484860275,0.39100684261974583,286.95490831801175
7320.495,-1198.5791666666667,-6068.6866666666665,-39.82333333333333,125.84583333333333,-10.185,107358.72830833335,31882.5037326389,143029.94848888874,145369.3987888888,271522.9970659727,38674.25577500009,8425,-531,-5127,1145,2469,924,6391,-1969,-7048,-1713,-2353,-642,8.406647116324535,51.44461420467497,0.19550342130987292,245.72997049515922
7384.2925,-1211.0791666666667,-5994.355,-40.955,101.67,1.9725,109980.03861041667,24623.094565972235,176697.4339750003,154837.3829749997,778137.2394333327,41075.29674374991,8447,-699,-4360,1542,7427,583,6743,-1915,-6860,-1250,-3908,-812,8.993157380254154,51.36524400098097,0.39100684261974583,307.3802387981762
7848.650833333333,-966.23,-5509.145,-14.2325,178.92333333333335,-3.2225,42594.85558263885,28486.807099999998,87675.36897500003,109163.64177708332,256657.06578888872,41106.364660416664,8471,-355,-4351,1944,3256,699,6921,-1886,-6697,-1018,-1341,-776,8.01564027370479,56.64823413157226,0.19550342130987292,245.96492812980904
7320.471666666666,-640.2475,-6151.735,-60.07666666666667,61.055,7.206666666666667,48893.4275305555,10669.30791041666,62520.02977500004,47022.94078888888,191733.58530833333,16610.213955555573,8025,-219,-5461,841,1896,522,6433,-975,-6992,-829,-1225,-538,14.07624633431085,24.856505735178104,0.39100684261974583,162.64130918246846
8553.671666666667,-324.47833333333335,-4623.533333333334,-60.285,79.31,-9.28,33174.570530555546,9093.15953055556,74216.98388888886,46215.46377500013,327257.6522333331,19515.8816,9360,-51,-3530,798,2329,1010,8005,-814,-5466,-1585,-4011,-514,7.624633431085043,51.19099579630121,0.7820136852394917,238.33286463059147
