accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
10249.465,492.145,-634.115,23.135,137.755,6.385,10918.948774999995,8747.073974999996,54593.10177499998,140581.2267750001,87965.24497499995,14779.546774999988,10523,729,212,1101,867,219,9934,195,-1415,-1257,-919,-347,20.472440944881892,77.64641723507664,1.5748031496062993,226.04924262862576
10268.67,-184.26,78.34,-120.43,192.465,603.43,68261.20109999999,874477.0124000002,95613.06439999999,714761.0451000002,438768.99877500033,887479.8551,10679,805,827,2418,1336,2103,9239,-2160,-571,-1983,-1151,-1194,1.5748031496062993,109.00111826913084,1.5748031496062993,679.3816364118958
10203.775,645.375,-953.895,123.235,98.095,-8.815,4080.334374999996,2513.494375,36549.773975,50708.00977500001,52585.145975,2685.5407750000036,10454,793,-554,949,775,140,10005,534,-1809,-690,-968,-182,20.472440944881892,44.09031608451205,1.5748031496062993,205.29841244561115
10198.83,645.655,-950.495,125.105,145.855,7.915,5628.591100000002,2750.3359750000004,32959.10997499999,52127.92397499998,55089.49397499999,2141.5377750000016,10408,780,-178,797,879,164,9756,500,-1750,-703,-742,-127,6.299212598425197,31.50889774235495,3.1496062992125986,138.05480054442847
10170.68,578.995,-1257.425,56.155,168.61,-11.87,16759.4176,4321.604975,74852.46437499998,93900.12097500003,142588.16789999994,4888.053099999999,10623,785,-639,998,1550,140,9859,363,-2001,-1056,-541,-274,15.748031496062993,74.67734821913331,3.1496062992125986,143.63098321564112
10196.43,570.395,-991.365,28.98,-15.28,14.66,6403.285100000003,3306.108974999996,45294.43177500001,40193.409600000006,56179.21160000004,5847.594400000006,10501,727,27,595,824,195,9842,392,-1860,-660,-974,-182,20.472440944881892,52.922772800449366,4.724409448818898,126.78354312781812
10268.63,429.91,211.485,-58.055,243.115,-67.85,13014.323099999996,18530.3119,128118.29977499995,114667.241975,215607.28177499984,48948.93750000001,10586,729,1181,912,1275,347,9893,107,-776,-684,-852,-438,3.1496062992125986,83.15958370617999,1.5748031496062993,101.25443522873559
10214.035,617.075,1185.82,-46.025,143.485,57.5,15466.673775000005,33439.20937500002,47063.36760000002,137390.58437500012,176528.049775,110684.46,10530,1061,1748,675,1257,725,9807,234,505,-898,-571,-493,3.1496062992125986,99.2140766353705,3.1496062992125986,202.34408078284252
10239.84,750.835,600.645,80.885,28.09,29.67,4410.284399999998,2891.857775000001,31279.138974999994,42598.691775,29998.201899999996,1990.9010999999987,10498,949,1203,620,519,146,9981,568,-173,-471,-559,-67,23.62204724409449,30.9798772745905,1.5748031496062993,122.63177909169954
10243.4,548.695,793.45,200.47,-48.59,-63.285,75705.81999999996,14076.141974999995,401303.73750000005,102752.67909999996,327685.2519000001,16991.753775000005,10918,844,2631,1321,1275,195,9685,234,-671,-471,-1291,-341,4.724409448818898,269.3719458362937,3.1496062992125986,264.3696731019618
10266.02,294.98,625.34,48.66,1.18,14.805,2835.519600000001,2696.7696,25303.934399999995,36465.68440000001,28648.277599999994,2241.4969749999987,10501,444,1179,510,647,128,10108,158,-70,-629,-632,-140,23.62204724409449,37.14116375059376,3.1496062992125986,126.66928794483063
10232.76,408.835,955.21,-54.64,65.88,58.09,21543.112400000005,10915.347775000006,238857.5759,141767.93039999992,131815.0456,13460.311900000008,10633,617,1943,1126,842,451,9912,112,-402,-757,-675,-237,1.5748031496062993,107.6297219193363,3.1496062992125986,188.5613590595239
10228.48,724.305,580.595,181.225,-533.425,195.695,76046.57960000001,245100.7119749999,181479.62097499997,940215.5943750006,560522.4143750005,258002.61197499986,11136,1518,1977,2998,720,1006,9578,-666,-300,-1587,-2285,-902,3.1496062992125986,129.96703827372212,4.724409448818898,415.58980023560406
10247.665,514.985,839.195,81.965,-14.35,31.395,5466.232774999999,5670.0447749999985,38889.00697500001,54398.523775000016,53549.80750000008,7622.918975000004,10515,805,1577,1303,495,189,9944,373,200,-599,-1157,-176,26.77165354330709,41.200053434325106,1.5748031496062993,185.55577125662
10187.01,756.15,1299.55,-58.45,22.51,192.02,43399.36990000002,70052.01750000003,105061.39749999996,240280.31750000018,345906.4398999998,104516.80960000007,10601,1303,2302,1040,1196,780,9680,187,456,-1245,-1242,-493,3.1496062992125986,135.20039309730504,1.5748031496062993,279.6720462803862
10154.76,636.7,1610.205,9.33,-23.135,7.405,12963.042399999998,5760.520000000002,139946.16297500004,50318.11110000001,102196.896775,9200.740974999999,10401,837,2697,748,708,237,9851,419,1071,-483,-1077,-182,3.1496062992125986,100.76823898962832,1.5748031496062993,170.54032320198823
10252.0,381.11,956.265,110.47,220.7,25.195,7152.71,7539.657900000007,49873.27477500002,129654.31910000001,91591.45999999992,12975.426975000004,10506,575,1513,1144,952,219,9995,151,146,-837,-669,-170,1.5748031496062993,51.93532470213038,17.322834645669293,181.99903613533638
10239.145,391.17,1050.11,-6.135,138.88,-114.58,16926.653975,8214.511099999998,244322.49789999984,41298.666775000005,117116.35559999998,5282.653599999998,10586,619,2170,553,1086,73,9925,160,105,-733,-657,-329,3.1496062992125986,114.76063298047937,1.5748031496062993,256.9656545047977
9964.355,893.245,2436.985,30.78,442.74,241.295,182213.46897500005,164624.0449749999,526927.874775,478822.07160000014,1938466.0724000009,544203.5779749998,10669,1759,4321,1845,3239,1298,8680,63,1218,-1574,-2242,-1036,4.724409448818898,264.5210030877936,1.5748031496062993,987.8009640730149
